FMTNAME,TYPE,CODE,LABEL
MALMULTI,N,8436,CNS; BREAST; THYR; TONGUE/THR/LAR; LU; HBL
MALMULTI,N,8437,SK MEL; CNS; BREAST; THYR; TONGUE/THR/LAR; LU; HBL
MALMULTI,N,8438,SK NON-MEL; CNS; BREAST; THYR; TONGUE/THR/LAR; LU; HBL
MALMULTI,N,8439,SK MEL; SK NON-MEL; CNS; BREAST; THYR; TONGUE/THR/LAR; LU
MALMULTI,N,8440,GENURIN; BREAST; THYR; TONGUE/THR/LAR; LU; HBL
MALMULTI,N,8441,SK MEL; GENURIN; BREAST; THYR; TONGUE/THR/LAR; LU; HBL
MALMULTI,N,8442,SK NON-MEL; GENURIN; BREAST; THYR; TONGUE/THR/LAR; LU; HB
MALMULTI,N,8443,SK MEL; SK NON-MEL; GENURIN; BREAST; THYR; TONGUE/THR/LAR
MALMULTI,N,8444,CNS; GENURIN; BREAST; THYR; TONGUE/THR/LAR; LU; HBL
MALMULTI,N,8445,SK MEL; CNS; GENURIN; BREAST; THYR; TONGUE/THR/LAR; LU; H
MALMULTI,N,8446,SK NON-MEL; CNS; GENURIN; BREAST; THYR; TONGUE/THR/LAR; L
MALMULTI,N,8447,SK MEL; SK NON-MEL; CNS; GENURIN; BREAST; THYR; TONGUE/TH
MALMULTI,N,8448,LEUK; HBL
MALMULTI,N,8449,SK MEL; LEUK; HBL
MALMULTI,N,8450,SK NON-MEL; LEUK; HBL
MALMULTI,N,8451,SK MEL; SK NON-MEL; LEUK; HBL
MALMULTI,N,8452,CNS; LEUK; HBL
MALMULTI,N,8453,SK MEL; CNS; LEUK; HBL
MALMULTI,N,8454,SK NON-MEL; CNS; LEUK; HBL
MALMULTI,N,8455,SK MEL; SK NON-MEL; CNS; LEUK; HBL
MALMULTI,N,8456,GENURIN; LEUK; HBL
MALMULTI,N,8457,SK MEL; GENURIN; LEUK; HBL
MALMULTI,N,8458,SK NON-MEL; GENURIN; LEUK; HBL
MALMULTI,N,8459,SK MEL; SK NON-MEL; GENURIN; LEUK; HBL
MALMULTI,N,8460,CNS; GENURIN; LEUK; HBL
MALMULTI,N,8461,SK MEL; CNS; GENURIN; LEUK; HBL
MALMULTI,N,8462,SK NON-MEL; CNS; GENURIN; LEUK; HBL
MALMULTI,N,8463,SK MEL; SK NON-MEL; CNS; GENURIN; LEUK; HBL
MALMULTI,N,8464,BREAST; LEUK; HBL
MALMULTI,N,8465,SK MEL; BREAST; LEUK; HBL
MALMULTI,N,8466,SK NON-MEL; BREAST; LEUK; HBL
MALMULTI,N,8467,SK MEL; SK NON-MEL; BREAST; LEUK; HBL
MALMULTI,N,8468,CNS; BREAST; LEUK; HBL
MALMULTI,N,8469,SK MEL; CNS; BREAST; LEUK; HBL
MALMULTI,N,8470,SK NON-MEL; CNS; BREAST; LEUK; HBL
MALMULTI,N,8471,SK MEL; SK NON-MEL; CNS; BREAST; LEUK; HBL
MALMULTI,N,8472,GENURIN; BREAST; LEUK; HBL
MALMULTI,N,8473,SK MEL; GENURIN; BREAST; LEUK; HBL
MALMULTI,N,8474,SK NON-MEL; GENURIN; BREAST; LEUK; HBL
MALMULTI,N,8475,SK MEL; SK NON-MEL; GENURIN; BREAST; LEUK; HBL
MALMULTI,N,8476,CNS; GENURIN; BREAST; LEUK; HBL
MALMULTI,N,8477,SK MEL; CNS; GENURIN; BREAST; LEUK; HBL
MALMULTI,N,8478,SK NON-MEL; CNS; GENURIN; BREAST; LEUK; HBL
MALMULTI,N,8479,SK MEL; SK NON-MEL; CNS; GENURIN; BREAST; LEUK; HBL
MALMULTI,N,8480,THYR; LEUK; HBL
MALMULTI,N,8481,SK MEL; THYR; LEUK; HBL
MALMULTI,N,8482,SK NON-MEL; THYR; LEUK; HBL
MALMULTI,N,8483,SK MEL; SK NON-MEL; THYR; LEUK; HBL
MALMULTI,N,8484,CNS; THYR; LEUK; HBL
MALMULTI,N,8485,SK MEL; CNS; THYR; LEUK; HBL
MALMULTI,N,8486,SK NON-MEL; CNS; THYR; LEUK; HBL
MALMULTI,N,8487,SK MEL; SK NON-MEL; CNS; THYR; LEUK; HBL
MALMULTI,N,8488,GENURIN; THYR; LEUK; HBL
MALMULTI,N,8489,SK MEL; GENURIN; THYR; LEUK; HBL
MALMULTI,N,8490,SK NON-MEL; GENURIN; THYR; LEUK; HBL
MALMULTI,N,8491,SK MEL; SK NON-MEL; GENURIN; THYR; LEUK; HBL
MALMULTI,N,8492,CNS; GENURIN; THYR; LEUK; HBL
MALMULTI,N,8493,SK MEL; CNS; GENURIN; THYR; LEUK; HBL
MALMULTI,N,8494,SK NON-MEL; CNS; GENURIN; THYR; LEUK; HBL
MALMULTI,N,8495,SK MEL; SK NON-MEL; CNS; GENURIN; THYR; LEUK; HBL
MALMULTI,N,8496,BREAST; THYR; LEUK; HBL
MALMULTI,N,8497,SK MEL; BREAST; THYR; LEUK; HBL
MALMULTI,N,8498,SK NON-MEL; BREAST; THYR; LEUK; HBL
MALMULTI,N,8499,SK MEL; SK NON-MEL; BREAST; THYR; LEUK; HBL
MALMULTI,N,8500,CNS; BREAST; THYR; LEUK; HBL
MALMULTI,N,8501,SK MEL; CNS; BREAST; THYR; LEUK; HBL
MALMULTI,N,8502,SK NON-MEL; CNS; BREAST; THYR; LEUK; HBL
MALMULTI,N,8503,SK MEL; SK NON-MEL; CNS; BREAST; THYR; LEUK; HBL
MALMULTI,N,8504,GENURIN; BREAST; THYR; LEUK; HBL
MALMULTI,N,8505,SK MEL; GENURIN; BREAST; THYR; LEUK; HBL
MALMULTI,N,8506,SK NON-MEL; GENURIN; BREAST; THYR; LEUK; HBL
MALMULTI,N,8507,SK MEL; SK NON-MEL; GENURIN; BREAST; THYR; LEUK; HBL
MALMULTI,N,8508,CNS; GENURIN; BREAST; THYR; LEUK; HBL
MALMULTI,N,8509,SK MEL; CNS; GENURIN; BREAST; THYR; LEUK; HBL
MALMULTI,N,8510,SK NON-MEL; CNS; GENURIN; BREAST; THYR; LEUK; HBL
MALMULTI,N,8511,SK MEL; SK NON-MEL; CNS; GENURIN; BREAST; THYR; LEUK; HBL
MALMULTI,N,8512,TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8513,SK MEL; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8514,SK NON-MEL; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8515,SK MEL; SK NON-MEL; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8516,CNS; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8517,SK MEL; CNS; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8518,SK NON-MEL; CNS; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8519,SK MEL; SK NON-MEL; CNS; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8520,GENURIN; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8521,SK MEL; GENURIN; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8522,SK NON-MEL; GENURIN; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8523,SK MEL; SK NON-MEL; GENURIN; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8524,CNS; GENURIN; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8525,SK MEL; CNS; GENURIN; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8526,SK NON-MEL; CNS; GENURIN; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8527,SK MEL; SK NON-MEL; CNS; GENURIN; TONGUE/THR/LAR; LEUK; H
MALMULTI,N,8528,BREAST; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8529,SK MEL; BREAST; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8530,SK NON-MEL; BREAST; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8531,SK MEL; SK NON-MEL; BREAST; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8532,CNS; BREAST; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8533,SK MEL; CNS; BREAST; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8534,SK NON-MEL; CNS; BREAST; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8535,SK MEL; SK NON-MEL; CNS; BREAST; TONGUE/THR/LAR; LEUK; HB
MALMULTI,N,8536,GENURIN; BREAST; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8537,SK MEL; GENURIN; BREAST; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8538,SK NON-MEL; GENURIN; BREAST; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8539,SK MEL; SK NON-MEL; GENURIN; BREAST; TONGUE/THR/LAR; LEUK
MALMULTI,N,8540,CNS; GENURIN; BREAST; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8541,SK MEL; CNS; GENURIN; BREAST; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8542,SK NON-MEL; CNS; GENURIN; BREAST; TONGUE/THR/LAR; LEUK; H
MALMULTI,N,8543,SK MEL; SK NON-MEL; CNS; GENURIN; BREAST; TONGUE/THR/LAR;
MALMULTI,N,8544,THYR; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8545,SK MEL; THYR; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8546,SK NON-MEL; THYR; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8547,SK MEL; SK NON-MEL; THYR; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8548,CNS; THYR; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8549,SK MEL; CNS; THYR; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8550,SK NON-MEL; CNS; THYR; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8551,SK MEL; SK NON-MEL; CNS; THYR; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8552,GENURIN; THYR; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8553,SK MEL; GENURIN; THYR; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8554,SK NON-MEL; GENURIN; THYR; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8555,SK MEL; SK NON-MEL; GENURIN; THYR; TONGUE/THR/LAR; LEUK;
MALMULTI,N,8556,CNS; GENURIN; THYR; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8557,SK MEL; CNS; GENURIN; THYR; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8558,SK NON-MEL; CNS; GENURIN; THYR; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8559,SK MEL; SK NON-MEL; CNS; GENURIN; THYR; TONGUE/THR/LAR; L
MALMULTI,N,8560,BREAST; THYR; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8561,SK MEL; BREAST; THYR; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8562,SK NON-MEL; BREAST; THYR; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8563,SK MEL; SK NON-MEL; BREAST; THYR; TONGUE/THR/LAR; LEUK; H
MALMULTI,N,8564,CNS; BREAST; THYR; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8565,SK MEL; CNS; BREAST; THYR; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8566,SK NON-MEL; CNS; BREAST; THYR; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8567,SK MEL; SK NON-MEL; CNS; BREAST; THYR; TONGUE/THR/LAR; LE
MALMULTI,N,8568,GENURIN; BREAST; THYR; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8569,SK MEL; GENURIN; BREAST; THYR; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8570,SK NON-MEL; GENURIN; BREAST; THYR; TONGUE/THR/LAR; LEUK;
MALMULTI,N,8571,SK MEL; SK NON-MEL; GENURIN; BREAST; THYR; TONGUE/THR/LAR
MALMULTI,N,8572,CNS; GENURIN; BREAST; THYR; TONGUE/THR/LAR; LEUK; HBL
MALMULTI,N,8573,SK MEL; CNS; GENURIN; BREAST; THYR; TONGUE/THR/LAR; LEUK;
MALMULTI,N,8574,SK NON-MEL; CNS; GENURIN; BREAST; THYR; TONGUE/THR/LAR; L
MALMULTI,N,8575,SK MEL; SK NON-MEL; CNS; GENURIN; BREAST; THYR; TONGUE/TH
MALMULTI,N,8576,LU; LEUK; HBL
MALMULTI,N,8577,SK MEL; LU; LEUK; HBL
MALMULTI,N,8578,SK NON-MEL; LU; LEUK; HBL
MALMULTI,N,8579,SK MEL; SK NON-MEL; LU; LEUK; HBL
MALMULTI,N,8580,CNS; LU; LEUK; HBL
MALMULTI,N,8581,SK MEL; CNS; LU; LEUK; HBL
MALMULTI,N,8582,SK NON-MEL; CNS; LU; LEUK; HBL
MALMULTI,N,8583,SK MEL; SK NON-MEL; CNS; LU; LEUK; HBL
MALMULTI,N,8584,GENURIN; LU; LEUK; HBL
MALMULTI,N,8585,SK MEL; GENURIN; LU; LEUK; HBL
MALMULTI,N,8586,SK NON-MEL; GENURIN; LU; LEUK; HBL
MALMULTI,N,8587,SK MEL; SK NON-MEL; GENURIN; LU; LEUK; HBL
MALMULTI,N,8588,CNS; GENURIN; LU; LEUK; HBL
MALMULTI,N,8589,SK MEL; CNS; GENURIN; LU; LEUK; HBL
MALMULTI,N,8590,SK NON-MEL; CNS; GENURIN; LU; LEUK; HBL
MALMULTI,N,8591,SK MEL; SK NON-MEL; CNS; GENURIN; LU; LEUK; HBL
MALMULTI,N,8592,BREAST; LU; LEUK; HBL
MALMULTI,N,8593,SK MEL; BREAST; LU; LEUK; HBL
MALMULTI,N,8594,SK NON-MEL; BREAST; LU; LEUK; HBL
MALMULTI,N,8595,SK MEL; SK NON-MEL; BREAST; LU; LEUK; HBL
MALMULTI,N,8596,CNS; BREAST; LU; LEUK; HBL
MALMULTI,N,8597,SK MEL; CNS; BREAST; LU; LEUK; HBL
MALMULTI,N,8598,SK NON-MEL; CNS; BREAST; LU; LEUK; HBL
MALMULTI,N,8599,SK MEL; SK NON-MEL; CNS; BREAST; LU; LEUK; HBL
MALMULTI,N,8600,GENURIN; BREAST; LU; LEUK; HBL
MALMULTI,N,8601,SK MEL; GENURIN; BREAST; LU; LEUK; HBL
MALMULTI,N,8602,SK NON-MEL; GENURIN; BREAST; LU; LEUK; HBL
MALMULTI,N,8603,SK MEL; SK NON-MEL; GENURIN; BREAST; LU; LEUK; HBL
MALMULTI,N,8604,CNS; GENURIN; BREAST; LU; LEUK; HBL
MALMULTI,N,8605,SK MEL; CNS; GENURIN; BREAST; LU; LEUK; HBL
MALMULTI,N,8606,SK NON-MEL; CNS; GENURIN; BREAST; LU; LEUK; HBL
MALMULTI,N,8607,SK MEL; SK NON-MEL; CNS; GENURIN; BREAST; LU; LEUK; HBL
MALMULTI,N,8608,THYR; LU; LEUK; HBL
MALMULTI,N,8609,SK MEL; THYR; LU; LEUK; HBL
MALMULTI,N,8610,SK NON-MEL; THYR; LU; LEUK; HBL
MALMULTI,N,8611,SK MEL; SK NON-MEL; THYR; LU; LEUK; HBL
MALMULTI,N,8612,CNS; THYR; LU; LEUK; HBL
MALMULTI,N,8613,SK MEL; CNS; THYR; LU; LEUK; HBL
MALMULTI,N,8614,SK NON-MEL; CNS; THYR; LU; LEUK; HBL
MALMULTI,N,8615,SK MEL; SK NON-MEL; CNS; THYR; LU; LEUK; HBL
MALMULTI,N,8616,GENURIN; THYR; LU; LEUK; HBL
MALMULTI,N,8617,SK MEL; GENURIN; THYR; LU; LEUK; HBL
MALMULTI,N,8618,SK NON-MEL; GENURIN; THYR; LU; LEUK; HBL
MALMULTI,N,8619,SK MEL; SK NON-MEL; GENURIN; THYR; LU; LEUK; HBL
MALMULTI,N,8620,CNS; GENURIN; THYR; LU; LEUK; HBL
MALMULTI,N,8621,SK MEL; CNS; GENURIN; THYR; LU; LEUK; HBL
MALMULTI,N,8622,SK NON-MEL; CNS; GENURIN; THYR; LU; LEUK; HBL
MALMULTI,N,8623,SK MEL; SK NON-MEL; CNS; GENURIN; THYR; LU; LEUK; HBL
MALMULTI,N,8624,BREAST; THYR; LU; LEUK; HBL
MALMULTI,N,8625,SK MEL; BREAST; THYR; LU; LEUK; HBL
MALMULTI,N,8626,SK NON-MEL; BREAST; THYR; LU; LEUK; HBL
MALMULTI,N,8627,SK MEL; SK NON-MEL; BREAST; THYR; LU; LEUK; HBL
MALMULTI,N,8628,CNS; BREAST; THYR; LU; LEUK; HBL
MALMULTI,N,8629,SK MEL; CNS; BREAST; THYR; LU; LEUK; HBL
MALMULTI,N,8630,SK NON-MEL; CNS; BREAST; THYR; LU; LEUK; HBL
MALMULTI,N,8631,SK MEL; SK NON-MEL; CNS; BREAST; THYR; LU; LEUK; HBL
MALMULTI,N,8632,GENURIN; BREAST; THYR; LU; LEUK; HBL
MALMULTI,N,8633,SK MEL; GENURIN; BREAST; THYR; LU; LEUK; HBL
MALMULTI,N,8634,SK NON-MEL; GENURIN; BREAST; THYR; LU; LEUK; HBL
MALMULTI,N,8635,SK MEL; SK NON-MEL; GENURIN; BREAST; THYR; LU; LEUK; HBL
MALMULTI,N,8636,CNS; GENURIN; BREAST; THYR; LU; LEUK; HBL
MALMULTI,N,8637,SK MEL; CNS; GENURIN; BREAST; THYR; LU; LEUK; HBL
MALMULTI,N,8638,SK NON-MEL; CNS; GENURIN; BREAST; THYR; LU; LEUK; HBL
MALMULTI,N,8639,SK MEL; SK NON-MEL; CNS; GENURIN; BREAST; THYR; LU; LEUK;
MALMULTI,N,8640,TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8641,SK MEL; TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8642,SK NON-MEL; TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8643,SK MEL; SK NON-MEL; TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8644,CNS; TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8645,SK MEL; CNS; TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8646,SK NON-MEL; CNS; TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8647,SK MEL; SK NON-MEL; CNS; TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8648,GENURIN; TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8649,SK MEL; GENURIN; TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8650,SK NON-MEL; GENURIN; TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8651,SK MEL; SK NON-MEL; GENURIN; TONGUE/THR/LAR; LU; LEUK; HB
MALMULTI,N,8652,CNS; GENURIN; TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8653,SK MEL; CNS; GENURIN; TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8654,SK NON-MEL; CNS; GENURIN; TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8655,SK MEL; SK NON-MEL; CNS; GENURIN; TONGUE/THR/LAR; LU; LEU
MALMULTI,N,8656,BREAST; TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8657,SK MEL; BREAST; TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8658,SK NON-MEL; BREAST; TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8659,SK MEL; SK NON-MEL; BREAST; TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8660,CNS; BREAST; TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8661,SK MEL; CNS; BREAST; TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8662,SK NON-MEL; CNS; BREAST; TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8663,SK MEL; SK NON-MEL; CNS; BREAST; TONGUE/THR/LAR; LU; LEUK
MALMULTI,N,8664,GENURIN; BREAST; TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8665,SK MEL; GENURIN; BREAST; TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8666,SK NON-MEL; GENURIN; BREAST; TONGUE/THR/LAR; LU; LEUK; HB
MALMULTI,N,8667,SK MEL; SK NON-MEL; GENURIN; BREAST; TONGUE/THR/LAR; LU;
MALMULTI,N,8668,CNS; GENURIN; BREAST; TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8669,SK MEL; CNS; GENURIN; BREAST; TONGUE/THR/LAR; LU; LEUK; H
MALMULTI,N,8670,SK NON-MEL; CNS; GENURIN; BREAST; TONGUE/THR/LAR; LU; LEU
MALMULTI,N,8671,SK MEL; SK NON-MEL; CNS; GENURIN; BREAST; TONGUE/THR/LAR;
MALMULTI,N,8672,THYR; TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8673,SK MEL; THYR; TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8674,SK NON-MEL; THYR; TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8675,SK MEL; SK NON-MEL; THYR; TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8676,CNS; THYR; TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8677,SK MEL; CNS; THYR; TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8678,SK NON-MEL; CNS; THYR; TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8679,SK MEL; SK NON-MEL; CNS; THYR; TONGUE/THR/LAR; LU; LEUK;
MALMULTI,N,8680,GENURIN; THYR; TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8681,SK MEL; GENURIN; THYR; TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8682,SK NON-MEL; GENURIN; THYR; TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8683,SK MEL; SK NON-MEL; GENURIN; THYR; TONGUE/THR/LAR; LU; LE
MALMULTI,N,8684,CNS; GENURIN; THYR; TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8685,SK MEL; CNS; GENURIN; THYR; TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8686,SK NON-MEL; CNS; GENURIN; THYR; TONGUE/THR/LAR; LU; LEUK;
MALMULTI,N,8687,SK MEL; SK NON-MEL; CNS; GENURIN; THYR; TONGUE/THR/LAR; L
MALMULTI,N,8688,BREAST; THYR; TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8689,SK MEL; BREAST; THYR; TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8690,SK NON-MEL; BREAST; THYR; TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8691,SK MEL; SK NON-MEL; BREAST; THYR; TONGUE/THR/LAR; LU; LEU
MALMULTI,N,8692,CNS; BREAST; THYR; TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8693,SK MEL; CNS; BREAST; THYR; TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8694,SK NON-MEL; CNS; BREAST; THYR; TONGUE/THR/LAR; LU; LEUK;
MALMULTI,N,8695,SK MEL; SK NON-MEL; CNS; BREAST; THYR; TONGUE/THR/LAR; LU
MALMULTI,N,8696,GENURIN; BREAST; THYR; TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8697,SK MEL; GENURIN; BREAST; THYR; TONGUE/THR/LAR; LU; LEUK;
MALMULTI,N,8698,SK NON-MEL; GENURIN; BREAST; THYR; TONGUE/THR/LAR; LU; LE
MALMULTI,N,8699,SK MEL; SK NON-MEL; GENURIN; BREAST; THYR; TONGUE/THR/LAR
MALMULTI,N,8700,CNS; GENURIN; BREAST; THYR; TONGUE/THR/LAR; LU; LEUK; HBL
MALMULTI,N,8701,SK MEL; CNS; GENURIN; BREAST; THYR; TONGUE/THR/LAR; LU; L
MALMULTI,N,8702,SK NON-MEL; CNS; GENURIN; BREAST; THYR; TONGUE/THR/LAR; L
MALMULTI,N,8703,SK MEL; SK NON-MEL; CNS; GENURIN; BREAST; THYR; TONGUE/TH
MALMULTI,N,8704,UNK; HBL
MALMULTI,N,8705,SK MEL; UNK; HBL
MALMULTI,N,8706,SK NON-MEL; UNK; HBL
MALMULTI,N,8707,SK MEL; SK NON-MEL; UNK; HBL
MALMULTI,N,8708,CNS; UNK; HBL
MALMULTI,N,8709,SK MEL; CNS; UNK; HBL
MALMULTI,N,8710,SK NON-MEL; CNS; UNK; HBL
MALMULTI,N,8711,SK MEL; SK NON-MEL; CNS; UNK; HBL
MALMULTI,N,8712,GENURIN; UNK; HBL
MALMULTI,N,8713,SK MEL; GENURIN; UNK; HBL
MALMULTI,N,8714,SK NON-MEL; GENURIN; UNK; HBL
MALMULTI,N,8715,SK MEL; SK NON-MEL; GENURIN; UNK; HBL
MALMULTI,N,8716,CNS; GENURIN; UNK; HBL
MALMULTI,N,8717,SK MEL; CNS; GENURIN; UNK; HBL
MALMULTI,N,8718,SK NON-MEL; CNS; GENURIN; UNK; HBL
MALMULTI,N,8719,SK MEL; SK NON-MEL; CNS; GENURIN; UNK; HBL
MALMULTI,N,8720,BREAST; UNK; HBL
MALMULTI,N,8721,SK MEL; BREAST; UNK; HBL
MALMULTI,N,8722,SK NON-MEL; BREAST; UNK; HBL
MALMULTI,N,8723,SK MEL; SK NON-MEL; BREAST; UNK; HBL
MALMULTI,N,8724,CNS; BREAST; UNK; HBL
MALMULTI,N,8725,SK MEL; CNS; BREAST; UNK; HBL
MALMULTI,N,8726,SK NON-MEL; CNS; BREAST; UNK; HBL
MALMULTI,N,8727,SK MEL; SK NON-MEL; CNS; BREAST; UNK; HBL
MALMULTI,N,8728,GENURIN; BREAST; UNK; HBL
MALMULTI,N,8729,SK MEL; GENURIN; BREAST; UNK; HBL
MALMULTI,N,8730,SK NON-MEL; GENURIN; BREAST; UNK; HBL
MALMULTI,N,8731,SK MEL; SK NON-MEL; GENURIN; BREAST; UNK; HBL
MALMULTI,N,8732,CNS; GENURIN; BREAST; UNK; HBL
MALMULTI,N,8733,SK MEL; CNS; GENURIN; BREAST; UNK; HBL
MALMULTI,N,8734,SK NON-MEL; CNS; GENURIN; BREAST; UNK; HBL
MALMULTI,N,8735,SK MEL; SK NON-MEL; CNS; GENURIN; BREAST; UNK; HBL
MALMULTI,N,8736,THYR; UNK; HBL
MALMULTI,N,8737,SK MEL; THYR; UNK; HBL
MALMULTI,N,8738,SK NON-MEL; THYR; UNK; HBL
MALMULTI,N,8739,SK MEL; SK NON-MEL; THYR; UNK; HBL
MALMULTI,N,8740,CNS; THYR; UNK; HBL
MALMULTI,N,8741,SK MEL; CNS; THYR; UNK; HBL
MALMULTI,N,8742,SK NON-MEL; CNS; THYR; UNK; HBL
MALMULTI,N,8743,SK MEL; SK NON-MEL; CNS; THYR; UNK; HBL
MALMULTI,N,8744,GENURIN; THYR; UNK; HBL
MALMULTI,N,8745,SK MEL; GENURIN; THYR; UNK; HBL
MALMULTI,N,8746,SK NON-MEL; GENURIN; THYR; UNK; HBL
MALMULTI,N,8747,SK MEL; SK NON-MEL; GENURIN; THYR; UNK; HBL
MALMULTI,N,8748,CNS; GENURIN; THYR; UNK; HBL
MALMULTI,N,8749,SK MEL; CNS; GENURIN; THYR; UNK; HBL
MALMULTI,N,8750,SK NON-MEL; CNS; GENURIN; THYR; UNK; HBL
MALMULTI,N,8751,SK MEL; SK NON-MEL; CNS; GENURIN; THYR; UNK; HBL
MALMULTI,N,8752,BREAST; THYR; UNK; HBL
MALMULTI,N,8753,SK MEL; BREAST; THYR; UNK; HBL
